Panamax Bulk Spot Fixtures,,,,,,,,,,,,,,,,
Fixtures are provided as reported and are not comprehensive.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Created 17 July 2014 13:56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,Name,Built,Dwt,Quantity,Type,Charterer,Delivery,Load,Discharge,Redel,Laycan From,Laycan To,Rate,Unit,Ballast Bonus,Owner
13/04/2011,Atlantic Legend,2009,83685,0,TCT,COSCO,WC INDIA,WC INDIA,CHINA,CHINA,20/05/2011,30/05/2011,19000,$/Day,,Sojitz Marine
13/04/2011,Jawor,2010,82500,0,TCT,TRANSGRAIN ROTTERDAM,ROTTERDAM,ECSA,Cape Passero,Cape Passero,07/04/2011,07/04/2011,12000,$/Day,,Polish Steamship Co.
13/04/2011,Giewont,2010,79649,0,TCT,ALFRED C.TOEPFER,Lianyungang,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,11/04/2011,13/04/2011,10000,$/Day,,Polish Steamship Co.
13/04/2011,Mega Hope,2010,79800,0,TCT,CNR,NEW MANGALORE,NEW MANGALORE,CHINA,CHINA,14/04/2011,16/04/2011,18000,$/Day,,Unknown Taiwanese
13/04/2011,Megalohari,2004,76633,0,TCT,LOUIS DREYFUS,SANTOS,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,26/04/2011,30/04/2011,24500,$/Day,535000,Ilios Shipping Co.
13/04/2011,Jin Rui,2009,76583,0,TCT,COBELFRET,JORF LASFAR,JORF LASFAR,ATLANTIC,ATLANTIC,13/04/2011,16/04/2011,16250,$/Day,,Orix Maritime Corp.
13/04/2011,Rapallo,2009,75123,0,TCT,CARGILL,PRAIA MOLE,ECSA,AMSTERDAM,AMSTERDAM,16/04/2011,22/04/2011,14500,$/Day,450000,Dryships Inc.
13/04/2011,Anna Smile,2004,74823,0,TCT,CNR,TAIWAN,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,13/04/2011,13/04/2011,10000,$/Day,,Prosperity Bay Shpg.
12/04/2011,Barents Sea,2009,92500,0,TCT,EGYPTIAN BULK CARRIERS,RECALADA,ECSA,MED,MED,12/04/2011,12/04/2011,14000,$/Day,425000,Cardiff Marine Inc.
12/04/2011,Jin Zhu Hai,2009,76611,0,TCT,NOBLE CHARTERING,RIVER PLATE,JEDDAH,PORT SAID,PORT SAID,01/05/2011,10/05/2011,14750,$/Day,500000,COSCO Bulk Carrier
12/04/2011,Ionian Eagle,2001,74141,0,TCT,ALFRED C.TOEPFER,AMSTERDAM,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,22/04/2011,24/04/2011,21000,$/Day,,Atlantic Bulk Carr.
12/04/2011,Anastasia C,2001,73311,0,PETCOKE,OXBOW,DALIAN,LONG BEACH,CONTINENT,CONTINENT,12/04/2011,12/04/2011,5000,$/Day,,"Nomikos, Evangelos"
12/04/2011,Polyneos,1997,71400,0,TCT,LOUIS DREYFUS,Cape Passero,UPRIVER,Cape Passero,Cape Passero,07/04/2011,07/04/2011,13500,$/Day,,Odysea Carriers SA
12/04/2011,Beilun Whale,1997,69638,0,TCT,SUISSE ATLANTIQUE,S BRAZIL,S BRAZIL,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/05/2011,08/05/2011,25000,$/Day,500000,COSCO Bulk Carrier
12/04/2011,Prem Poorva,1994,69286,0,TCT,CARGILL,TIANJIN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,12/04/2011,12/04/2011,10750,$/Day,,Mercator Lines
11/04/2011,Prem Vidya,2006,82795,0,TCT,FIVE STARS MUMBAI,MUMBAI,INDIA,CHINA,CHINA,17/04/2011,25/04/2011,20000,$/Day,,Mercator Lines
11/04/2011,Maverick Gunner,2010,81000,0,TCT,STX PAN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,14/04/2011,17/04/2011,25500,$/Day,580000,Efploia Shpg. Co.
11/04/2011,Francesco Corrado,2008,77061,0,TCT,STX PAN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/05/2011,15/05/2011,25800,$/Day,580000,Gestion Maritime
11/04/2011,Bariloche,2007,75395,0,TCT,E SHIPS,BRAKE,USGF,EGYPT MED,EGYPT MED,14/04/2011,18/04/2011,16000,$/Day,,Koyo Kaiun Co. Ltd.
11/04/2011,Fu Hua,1997,72437,0,TCT,MARUBENE,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/04/2011,30/04/2011,25500,$/Day,550000,COSCO (Hong Kong)
11/04/2011,Belem,1995,68519,0,TCT,UNITED,HAMPTON ROADS,HAMPTON ROADS,BRAZIL,BRAZIL,26/04/2011,30/04/2011,14750,$/Day,,Reederei H. Vogemann
08/04/2011,Hephaestus,2001,74350,0,TCT,ALFRED C.TOEPFER,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,13/04/2011,13/04/2011,25750,$/Day,585000,Aegean Bulk Co. Inc.
08/04/2011,Feakas,2005,76728,0,TCT,ATLANTIC COAL AND BULK,ROTTERDAM,BALTIC,UKC,UKC,08/04/2011,08/04/2011,14500,$/Day,,Odysea Carriers SA
08/04/2011,Medi Venezia,2005,76602,0,TCT,KLAVENESS,SOUTH KOREA,EC AUST,SOUTHEAST ASIA,SOUTHEAST ASIA,08/04/2011,09/04/2011,11750,$/Day,,Meiho Kaiun
08/04/2011,Yue Dian 82,1995,75265,0,TCT,CNR,HUANGPU,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/04/2011,08/04/2011,13200,$/Day,,Guangdong Yuedian
08/04/2011,Thalia,2001,75115,0,TCT,CCC,ROTTERDAM,MURMANSK,UKC,UKC,08/04/2011,10/04/2011,14250,$/Day,,Neda Maritime Agency
08/04/2011,Tian Yu Feng,2001,74272,0,TCT,CARGILL,TACOMA,TACOMA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/04/2011,04/05/2011,13500,$/Day,450000,China Shpg. Intl.
08/04/2011,Great Wisdom,2000,74293,0,TCT,CHINESE CHARTERER,BILBAO,ORINOCO R,SINGAPORE-JAPAN,SINGAPORE-JAPAN,09/04/2011,12/04/2011,25500,$/Day,,Parakou Shpg.
08/04/2011,Padre,2004,73601,0,TCT,EAGLE BULK,MISSISSIPPI,USGF,IMMINGHAM,IMMINGHAM,20/04/2011,28/04/2011,13000,$/Day,400000,Dryships Inc.
08/04/2011,King Coal,1997,72873,0,TCT,CNR,Cape Passero,BLACK SEA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,08/04/2011,08/04/2011,22000,$/Day,,KGAL
08/04/2011,Bantry,2005,72562,0,TCT,SINOCHART,GERALDTON,GERALDTON,CHINA,CHINA,11/04/2011,12/04/2011,11000,$/Day,260000,Torvald Klaveness
08/04/2011,Power Loong,1992,69618,0,TCT,ALFRED C.TOEPFER,RIZHAO,NOPAC,PMO,PMO,09/04/2011,12/04/2011,14000,$/Day,,COSCO Shanghai
08/04/2011,Ore Hansa,2006,82209,70000,COAL,KLAVENESS,,NEWPORT NEWS,ROTTERDAM,,15/04/2011,24/04/2011,18.15,$/Tonne,,Excel Maritime Carr.
08/04/2011,Belgrano,2004,76759,0,TCT,HANJIN,TURKEY,TURKEY,ATLANTIC,ATLANTIC,16/04/2011,22/04/2011,15500,$/Day,,Hokoku Marine Co.Ltd
07/04/2011,Bottiglieri Ambition,2010,93386,0,TCT,RICH STONE,LA SPEZIA,BLACK SEA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,18/04/2011,22/04/2011,33000,$/Day,,Giuseppe Bottiglieri
07/04/2011,Amapola,2002,76598,0,TCT,NOBLE,JORF LASFAR,Trombetas,AUGHINISH,AUGHINISH,07/04/2011,10/04/2011,14000,$/Day,,Kawasaki Kisen
07/04/2011,Lambay,2011,75200,0,TCT,CTP,TAIWAN,INDONESIA,INDIA,INDIA,06/04/2011,07/04/2011,12000,$/Day,,Laskaridis Shpg
07/04/2011,Panamax Trader,1990,69338,0,TCT,ALFRED C.TOEPFER,GIBRALTAR,USGF,EGYPT MED,EGYPT MED,07/04/2011,07/04/2011,14500,$/Day,,Chian Spirit M'time
07/04/2011,Vassilios II,1987,64900,0,TCT,LOUIS DREYFUS,RECALADA,IRAN,PMO,PMO,13/04/2011,14/04/2011,21000,$/Day,500000,Unibulk Shipping Ent
07/04/2011,TBN,,0,70000,ORE,TATA,,VENTSPILS,PORT TALBOT,,17/04/2011,21/04/2011,8.2,$/Tonne,,
07/04/2011,TBN,,0,80000,COAL,TAIPOWER,,MUARA PANTAI,TAIWAN,,28/04/2011,07/05/2011,6.74,$/Tonne,,
07/04/2011,TBN,,0,70000,COAL,COBELFRET,,NEWPORT NEWS,ROTTERDAM,,20/04/2011,30/04/2011,14.75,$/Tonne,,
07/04/2011,Torm Bornholm,2004,75950,0,TCT,ALFRED C.TOEPFER,UPRIVER,UPRIVER,SINGAPORE-JAPAN,SINGAPORE-JAPAN,20/04/2011,30/04/2011,26000,$/Day,630000,Mitsubishi Ore Tpt.
07/04/2011,Sanmar Paragon,1996,73080,0,TCT,NORDEN,INCHON,NEWCASTLE,SINGAPORE-JAPAN,SINGAPORE-JAPAN,10/04/2011,12/04/2011,12500,$/Day,,Sanmar Group
06/04/2011,Jian Hua,2000,73747,0,TCT,CARGILL,RIVER PLATE,RIVER PLATE,Skaw-Cape Passero,Skaw-Cape Passero,20/04/2011,30/04/2011,15000,$/Day,500000,Fujian Huarong
06/04/2011,Ikan Bagang,2009,83651,0,TCT,NORDEN,USGF,USGF,FINLAND,FINLAND,10/04/2011,20/04/2011,14500,$/Day,500000,Pacific Carriers
06/04/2011,Leonardo Lembo,1996,75473,0,TCT,CNR,GUANGZHOU,EC AUST,INDIA,INDIA,05/04/2011,07/04/2011,16000,$/Day,,"Della Gatta, I. & L"
06/04/2011,Elpis,2001,75151,0,TCT,LOUIS DREYFUS,DALIAN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,10/04/2011,15/04/2011,13000,$/Day,,Carras Hellas
06/04/2011,Coronis,2006,74381,0,TCT,OLDENDORFF,TABONEO,TABONEO,INDIA,INDIA,06/04/2011,06/04/2011,21000,$/Day,,Diana Shipping Inc.
06/04/2011,Darya Tara,2000,73281,0,TCT,PROLINE,GIJON,KAMSAR,STADE,STADE,08/04/2011,10/04/2011,14000,$/Day,,KC Maritime Ltd.
06/04/2011,Georgios S,1987,64371,0,TCT,Windrose,GIBRALTAR,USGF,MED,MED,06/04/2011,06/04/2011,12000,$/Day,,Bright Navigation
06/04/2011,Wadi Al Arish,1994,70087,70000,COAL,TRAXYS,,MISSISSIPPI,ARA,,20/04/2011,30/04/2011,22,$/Tonne,,National Navigation
05/04/2011,Red Lotus,2006,83007,0,TCT,POLARIS,TAIWAN,INDONESIA,SOUTH KOREA,SOUTH KOREA,10/04/2011,12/04/2011,13200,$/Day,,Santoku Senpaku
05/04/2011,Sidari,2007,75204,0,TCT,OLDENDORFF,INDONESIA,INDONESIA,TAIWAN,TAIWAN,07/04/2011,12/04/2011,13000,$/Day,130000,Cardiff Marine Inc.
05/04/2011,Golden Seas,2006,74475,0,TCT,CNR,ROTTERDAM,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,07/04/2011,09/04/2011,25000,$/Day,,Paragon Shpg.
05/04/2011,Maritime Queen,1994,73350,0,TCT,NORDEN,SAN CYPRIAN,PRODECO,IMMINGHAM,IMMINGHAM,05/04/2011,05/04/2011,13000,$/Day,,Great Eastern Shpg.
05/04/2011,Drin,1996,73087,0,TCT,BRITISH MARINE,SUAL,INDONESIA,INDIA,INDIA,03/04/2011,07/04/2011,17000,$/Day,,Gestion Maritime
05/04/2011,Irini,1988,69735,0,TCT,ALFRED C.TOEPFER,Cape Passero,USGF,Cape Passero,Cape Passero,07/04/2011,07/04/2011,14500,$/Day,,Euroseas Ltd.
04/04/2011,Mastro Nikos,2011,82000,0,TCT,DORIC OCEAN TRANSPORT,ZHOUSHAN,DALRYMPLE BAY,INDIA,INDIA,06/04/2011,08/04/2011,17250,$/Day,,
04/04/2011,New Venture,2011,81000,0,TCT,CMN,EL DEKHEILA,YUZHNYY,CHINA,CHINA,08/04/2011,13/04/2011,30250,$/Day,,Polembros Shpg.
04/04/2011,Orange Trident,2007,78932,0,TCT,K2,PUERTO DRUMMOND,PUERTO DRUMMOND,Skaw-Cape Passero,Skaw-Cape Passero,10/04/2011,20/04/2011,16000,$/Day,450000,Daishin Senpaku K.K.
04/04/2011,Padre,2004,73601,0,TCT,COSCO TIANJIN,SW PASSAGE,USGF,Cape Passero,Cape Passero,13/04/2011,20/04/2011,15500,$/Day,475000,Dryships Inc.
04/04/2011,Chang Hang An Hai,2010,93252,75000,ORE,ARCELOR-MITTAL,,TUBARAO,HANSAPORT,,06/04/2011,20/04/2011,17.5,$/Tonne,,CSC Phoenix
04/04/2011,Ocean Lord,2005,82977,70000,COAL,KLAVENESS,,NEWPORT NEWS,ROTTERDAM,,15/04/2011,24/04/2011,14.25,$/Tonne,,Nippon Yusen Kaisha
01/04/2011,De Zhou Hai,1995,69952,0,TCT,GRAND CHINA WYLEX,GUANGZHOU,INDONESIA,INDIA,INDIA,31/03/2011,05/04/2011,15600,$/Day,,COSCO Bulk Carrier
01/04/2011,Royal Ocean,1995,70677,0,TCT,CHINA SHIPPING WYLEX,XINSHA,INDONESIA,CHINA,CHINA,10/04/2011,14/04/2011,14500,$/Day,,Fuyo Kaiun Co. Ltd.
01/04/2011,Piet,2011,93183,0,TCT,ALFRED C.TOEPFER,TAIWAN,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,31/03/2011,31/03/2011,14500,$/Day,,
01/04/2011,Medi Sentosa,2008,83690,0,TCT,NOBLE,Cape Passero,USEC,EC INDIA,EC INDIA,01/04/2011,01/04/2011,24500,$/Day,,Orient Marine Co.
01/04/2011,Bulk Brasil,2008,82449,0,TCT,BUNGE,RECALADA,RECALADA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/04/2011,25/04/2011,25750,$/Day,575000,Mitsui & Co. Ltd.
01/04/2011,Samoa,2010,76000,0,TCT,COSCO,USGF,EGYPT,Cape Passero,Cape Passero,10/04/2011,15/04/2011,17000,$/Day,500000,Dynacom Tankers Mngt
01/04/2011,Sumihou,2011,74900,0,TCT,PACIFIC BULK,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/05/2011,15/05/2011,26500,$/Day,700000,Doun Kisen K.K.
01/04/2011,Halo Cygnus,1998,73937,0,TCT,LOUIS DREYFUS,ZHOUSHAN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/04/2011,10/04/2011,15800,$/Day,,Mitsui O.S.K. Lines
01/04/2011,Domina,2007,73593,0,TCT,CNR,HUANGPU,INDONESIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,06/04/2011,10/04/2011,15500,$/Day,,Sincere Navigation
01/04/2011,Antwerp Max,1998,73144,0,TCT,COSCO TIANJIN,MOBILE,MOBILE,SANTOS,SANTOS,15/04/2011,20/04/2011,17850,$/Day,,Enterprises Shpg.
01/04/2011,Oinoussian Lion,1996,71685,0,TCT,MARUBENE,NOPAC,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,17/04/2011,20/04/2011,16400,$/Day,540000,Efploia Shpg. Co.
01/04/2011,Vitapride,1993,69153,0,TCT,CARGILL,N JAPAN,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,02/04/2011,04/04/2011,15000,$/Day,,Vita Management S.A.
01/04/2011,Kiran Asya,2005,66832,0,TCT,CNR,PIPIAVAV,SOUTH AFRICA,PMO,PMO,08/04/2011,12/04/2011,19600,$/Day,,Kiran Holding
01/04/2011,TBN,,0,85000,ORE,VALE,,TUBARAO,N CHINA,,11/04/2011,20/04/2011,32,$/Tonne,,
01/04/2011,Orleta Lwowskie,1991,73505,70000,ORE,TRANSBULK,,PONTA DE MADEIRA,DUNKIRK,,11/04/2011,20/04/2011,17,$/Tonne,,Polish Steamship Co.
31/03/2011,Andrea D'Amato,2008,76619,0,TCT,STX PAN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/05/2011,15/05/2011,26600,$/Day,650000,Shoei Kisen K.K.
31/03/2011,Sea Of Harmony,2001,76397,0,TCT,CNR,PORT DICKSON,INDONESIA,CHINA,CHINA,04/04/2011,07/04/2011,17500,$/Day,,Daebo Shipping
31/03/2011,Pansolar,2005,76343,0,TCT,CNR,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/05/2011,10/05/2011,26000,$/Day,600000,Magna Marine Inc.
31/03/2011,Coronado,2000,75706,0,TCT,OLDENDORFF,SHIMIZU,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/04/2011,07/04/2011,16250,$/Day,,Dryships Inc.
31/03/2011,Bestore Tre,1984,75458,0,TCT,Windrose,PASSERO,USGF,MEDITERRANEAN,MEDITERRANEAN,31/03/2011,31/03/2011,13500,$/Day,,Augustea Ship Mngt
31/03/2011,Grace I,2001,75563,0,TCT,DREYFUS,QINGDAO,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,30/03/2011,30/03/2011,16000,$/Day,,
31/03/2011,Nordmosel,2001,75253,0,TCT,E.ON,NORDENHAM,USGF,UKC,UKC,30/03/2011,30/03/2011,15000,$/Day,,"Oldendorff, Klaus"
31/03/2011,Captain Diamantis,2000,74757,0,TCT,COSCO,AUGHINISH,PONTA DE MADEIRA,CHINA,CHINA,02/04/2011,06/04/2011,24500,$/Day,,Diamlemos Shpg. Corp
31/03/2011,Great Intelligence,2000,74293,0,TCT,NOBLE,NORFOLK,NORFOLK,INDIA,INDIA,31/03/2011,31/03/2011,25500,$/Day,450000,Parakou Shpg.
31/03/2011,Reborn,1999,74063,0,TCT,GOLDEN OCEAN,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/04/2011,25/04/2011,25750,$/Day,575000,Northstar Maritime
31/03/2011,Guang Ming Feng,2002,73978,0,TCT,CNR,ROTTERDAM,USEC,PASSERO,PASSERO,04/04/2011,06/04/2011,16000,$/Day,,China Shpg. Tramp
31/03/2011,Wadi Sudr,1994,64214,0,TCT,EASTERN OCEAN,CJK,AUSTRALIA,CHINA,CHINA,02/04/2011,04/04/2011,15500,$/Day,,National Navigation
31/03/2011,Tuo Fu 1,1993,66500,0,TCT,CNR,XINGANG,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,05/04/2011,10/04/2011,14300,$/Day,,Lanrich Enterprises
31/03/2011,Pascha,2006,82191,70000,COAL,J.ARON,,DAVANT,IMMINGHAM,,12/04/2011,15/04/2011,22,$/Tonne,,Excel Maritime Carr.
30/03/2011,Medi Taipei,2003,76633,0,TCT,NS UNITED,CJK,NEW ZEALAND,JAPAN,JAPAN,05/04/2011,05/04/2011,16500,$/Day,,Kuang Ming Shpg.
30/03/2011,Maritime Bagui,2006,76453,0,TCT,KLAVENESS,KAOHSIUNG,WEST AUSTRALIA,CHINA,CHINA,29/03/2011,29/03/2011,17000,$/Day,,Yamamoto Kisen Y.K.
30/03/2011,Medi Genova,2004,75767,0,TCT,CARGILL,SANTOS,East Med,PASSERO,PASSERO,01/04/2011,03/04/2011,15750,$/Day,600000,Tokei Kaiun Co.
30/03/2011,Topas,1999,5092,0,TCT,TORM,ROTTERDAM,ROTTERDAM,ATLANTIC,ATLANTIC,04/04/2011,06/04/2011,17500,$/Day,,Marconsult Gesell.
30/03/2011,Positano,2000,73288,0,TCT,YANGTZE,MAPUTO,MAPUTO,MALAYSIA,MALAYSIA,15/04/2011,23/04/2011,18250,$/Day,520000,Dryships Inc.
30/03/2011,Agios Emilianos,1989,69352,0,TCT,CARGILL,PASSERO,USGF,HAIFA,HAIFA,30/03/2011,30/03/2011,13500,$/Day,,Ilios Shipping Co.
29/03/2011,Ocean Minerva,2007,75698,0,Salt,NORDEN,PORT KELANG,WEST AUSTRALIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,01/04/2011,04/04/2011,20500,$/Day,,Santoku Senpaku
29/03/2011,Linda Leah,1997,73390,0,TCT,CNR,JINTANG,NOPAC,PMO,PMO,28/03/2011,28/03/2011,17500,$/Day,,Glitnir Norway AS
28/03/2011,Fortune East,2000,75615,0,GRAIN,GLENCORE,LORIENT,NORTH FRANCE,Cape Passero,Cape Passero,05/04/2011,10/04/2011,19000,$/Day,,Continental Intl.
28/03/2011,Nirefs,2001,75311,0,TCT,ENERGY,AUGHINISH,USEC,Cape Passero,Cape Passero,30/03/2011,03/04/2011,19000,$/Day,,Diana Shipping Inc.
28/03/2011,TBN,,0,80000,COAL,TAIPOWER,,MAURA PANTAI,TAIWAN,,18/04/2011,28/04/2011,7.5,$/Tonne,,
28/03/2011,TBN,,0,80000,COAL,TAIPOWER,,PORT KEMBLA,TAIWAN,,18/04/2011,01/05/2011,17.19,$/Tonne,,
28/03/2011,TBN,,0,80000,COAL,TAIPOWER,,NEWCASTLE,TAIWAN,,17/04/2011,30/04/2011,16.9,$/Tonne,,
25/03/2011,Glory One,2002,73180,0,TCT,NOBLE,ECSA,UAE,PMO,PMO,10/04/2011,15/04/2011,27000,$/Day,700000,Five Stars Shpg.
25/03/2011,Torm Saltholm,2008,83685,0,TCT,NOBLE,CIVITAVECCHI,NEWPORT NEWS,JAPAN,JAPAN,05/04/2011,14/04/2011,27500,$/Day,,Dia Marine Corp.
25/03/2011,Coal Gypsy,2006,82300,0,TCT,CARGILL,BRAZIL,BRAZIL,Skaw-Cape Passero,Skaw-Cape Passero,01/04/2011,04/04/2011,17000,$/Day,600000,Excel Maritime Carr.
25/03/2011,Dimitris Apesakis,2008,82800,0,TCT,OLDENDORFF,SANTOS,SANTOS,CHINA,CHINA,19/04/2011,22/04/2011,27500,$/Day,750000,Mykonos Shpg. Co.
25/03/2011,Medi Baltimore,2005,76469,0,TCT,K LINE,TAIWAN,EC AUST,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/03/2011,25/03/2011,19000,$/Day,,Kobe Shpg.Co. Ltd.
25/03/2011,Hong Yu,2009,76611,0,TCT,OLDENDORFF,MAPUTO,MAPUTO,CHINA,CHINA,01/04/2011,10/04/2011,23500,$/Day,600000,COSCO (Hong Kong)
25/03/2011,Medi Rotterdam,2002,75735,0,TCT,GLENCORE,PRAIA MOLE,S BRAZIL,CHINA,CHINA,10/04/2011,20/04/2011,27250,$/Day,725000,Okochi Kaiun K.K.
25/03/2011,Alkyon,2001,74875,0,TCT,GOLDEN OCEAN,SINGAPORE,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,09/03/2011,09/03/2011,18500,$/Day,,Fafalios Shipping SA
25/03/2011,Clipper Emperor,2000,74381,0,TCT,OLDENDORFF,NORDENHAM,MURMANSK,UKC,UKC,01/04/2011,05/04/2011,17000,$/Day,,Clipper Group
25/03/2011,Tian Du Feng,2001,74201,0,TCT,PACIFIC BULK,HUANGPU,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,26/03/2011,28/03/2011,17800,$/Day,,China Shpg Guangzhou
25/03/2011,Great Prosperity,1999,73786,0,TCT,CNR,ECSA,ECSA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,20/04/2011,30/04/2011,27000,$/Day,700000,Sinotrans Shpg. Ltd.
25/03/2011,Eleni P.,1997,72119,0,TCT,TRANSGRAIN,ECSA,ECSA,Skaw-Passero,Skaw-Passero,11/04/2011,20/04/2011,16500,$/Day,625000,Euroseas Ltd.
25/03/2011,Belem,1995,68519,0,TCT,CTP,AARHUS,VENTSPILS,CONTINENT,CONTINENT,01/04/2011,05/04/2011,20000,$/Day,,Reederei H. Vogemann
25/03/2011,Hellenic Sea,1991,65434,0,TCT,CARGILL,INCHON,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,29/03/2011,31/03/2011,14550,$/Day,,Hellenic Carriers
24/03/2011,Trust Integrity,1992,96027,0,TCT,CNR,MUNDRA,WC INDIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,24/03/2011,24/03/2011,19500,$/Day,,Trustoil Tankers S.A
24/03/2011,Double Fortune,2010,95790,0,TCT,BHP BILLITON,NAGOYA,HAY POINT,CHINA,CHINA,25/03/2011,30/03/2011,16250,$/Day,,Safe Bulkers Inc.
24/03/2011,Kambanos,2010,87328,0,Salt,NORDEN,HIBIKINADA,WEST AUSTRALIA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/03/2011,27/03/2011,18750,$/Day,,Goulandris Bros.
24/03/2011,Qi Shan,2011,82500,0,TCT,CTP,HONG KONG,INDONESIA,INDIA,INDIA,30/03/2011,01/04/2011,13000,$/Day,,
24/03/2011,Eternal Grace,2006,76585,0,TCT,CNR,RECALADA,RECALADA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,10/03/2011,15/03/2011,27000,$/Day,700000,Shoei Kisen K.K.
24/03/2011,Kalliopi L,2001,76529,0,TCT,OBS,FANGCHENG,GERALDTON,CHINA,CHINA,25/03/2011,25/03/2011,18900,$/Day,,Kyla Shipping Co.
24/03/2011,Coral Ruby,2008,76618,0,TCT,OLDENDORFF,HEKINAN,GLADSTONE,CHINA,CHINA,25/03/2011,30/03/2011,16750,$/Day,,Mizuho Sangyo Co.
24/03/2011,Ocean Lion,2005,75656,0,TCT,AQUAVITA,INDONESIA,ADEN,WORLD WIDE,WORLD WIDE,27/03/2011,31/03/2011,18000,$/Day,,Primerose Shipping
24/03/2011,Ostria S,2008,76000,0,PETCOKE,NOBLE,SOUTHWEST PASS,PASCAGOULA,Skaw-Cape Passero,Skaw-Cape Passero,01/04/2011,06/04/2011,16750,$/Day,500000,Order Shipping
24/03/2011,Mulberry Paris,2004,76492,0,TCT,CETRAGPA,MASINLOC,INDONESIA,PHILIPPINES,PHILIPPINES,27/03/2011,29/03/2011,19500,$/Day,,Yamamaru Kisen
24/03/2011,Danann Island,2006,77100,0,TCT,LOUIS DREYFUS,SAKAIDE,NOPAC,SINGAPORE-JAPAN,SINGAPORE-JAPAN,27/03/2011,30/03/2011,17500,$/Day,,Cido Shipping
24/03/2011,Anna,2002,75162,0,TCT,CNR,TAICHUNG,INDONESIA,INDIA,INDIA,28/03/2011,31/03/2011,17000,$/Day,,Adelfia Shpg. Ent.
24/03/2011,Samudera Bangsa,1997,72421,0,TCT,CMN,EREGELI,BLACK SEA,SINGAPORE-JAPAN,SINGAPORE-JAPAN,25/03/2011,27/03/2011,26000,$/Day,,PT Trada Maritime
24/03/2011,Yong Jin,1995,71747,0,TCT,E SHIPS,NINGBO,BUNBURY,PMO,PMO,24/03/2011,24/03/2011,22000,$/Day,,Kingsway Shpg Co Ltd
24/03/2011,Vsp Titan,1985,66995,0,TCT,GRAIN CHRTR,ECSA,ECSA,Skaw-Cape Passero,Skaw-Cape Passero,20/04/2011,30/04/2011,15000,$/Day,550000,Vinashin Ocean
23/03/2011,Centrans Happy,2010,93123,0,TCT,UMING,KWANGYANG,GLADSTONE,TAIWAN,TAIWAN,30/03/2011,31/03/2011,14500,$/Day,,Tianjin Zhongtong
23/03/2011,Inspiration,2010,80700,0,TCT,TORM,MONEY POINT,USGF,INDIA,INDIA,28/03/2011,31/03/2011,28000,$/Day,,Aegean Bulk Co. Inc.
23/03/2011,Mairini,2010,79500,0,TCT,LOUIS DREYFUS,RECALADA,RECALADA,SINGAPORE,SINGAPORE,18/04/2011,20/04/2011,26500,$/Day,700000,Golden Union
