Panamax Bulker Register,,,,,,,,,,,
"Bulkers 65,000 - 99,999 dwt",,,,,,,,,,,
,,,,,,,,,,,
Created 17 July 2014 15:18,,,,,,,,,,,
,,,,,,,,,,,
Type,Hull Type,Name,Size,Unit,Dwt,GT,Flag,Built,Mn,Yard,Current Owner
Bulk,,Peace Pearl,"76,000.00",DWT,76000,41541,Panama,2013,7,Zhejiang Zhenghe SB,Zhenghe Shpg. Group
Bulk,,Century Wave,"91,686.00",DWT,91686,50888,Panama,2013,7,Oshima S.B. Co.,NS United K.K.
Bulk,,Key Mission,"82,099.00",DWT,82099,43013,Panama,2013,7,Tsuneishi Zosen,Daiichi Chuo
Bulk,,Raga,"95,666.00",DWT,95666,50615,Panama,2013,6,Imabari S.B.,Shoei Kisen K.K.
Bulk,,Bright Wind,"82,119.00",DWT,82119,43013,Panama,2013,7,Tsuneishi Zosen,NS United K.K.
Bulk,,SITC Hengshan,"76,201.00",DWT,76201,41612,Hong Kong,2013,7,Zhejiang Yangfan,SITC
Bulk,,AM Buchanan,"81,795.00",DWT,81795,43987,Marshall Islands,2013,7,New Times S.B.,ArcelorMittal Shpg.
Bulk,,Tiger North,"76,000.00",DWT,76000,42114,Hong Kong,2013,7,Shanhaiguan S.Y.,Tiger Group
Bulk,,Sea Proteus,"81,762.00",DWT,81762,43951,Marshall Islands,2013,7,Wuhu Shipyard,Fredriksen Group
Bulk,,Forte De Sao Jose,"78,384.00",DWT,78384,41799,Panama,2013,7,Sanoyas S.B. Corp,Mitsubishi Corp.
Bulk,,Loch Long,"81,994.00",DWT,81994,43008,Panama,2013,7,Tsuneishi Zhoushan,Meiji Shipping Co.
Bulk,,Frontier Leader,"81,383.00",DWT,81383,43210,Marshall Islands,2013,6,Oshima S.B. Co.,Kumiai Senpaku K.K.
Chip,,Tarakan Express,"70,382.00",DWT,70382,54550,Hong Kong,2013,6,Jiangsu New YZJ,Nova Shpg & Logist.
Bulk,,W-Smash,"82,742.00",DWT,82742,45055,Liberia,2013,6,STX Dalian,W Marine Inc.
Bulk,,Bright Gemini,"82,165.00",DWT,82165,43022,Panama,2013,6,Tsuneishi Zhoushan,Meiji Shipping Co.
Bulk,,Santa Adriana,"76,900.00",DWT,76900,40962,Panama,2013,6,Oshima S.B. Co.,Mitsubishi Corp.
Bulk,,Antonis,"82,000.00",DWT,82000,44601,Marshall Islands,2013,6,SPP Shipbuilding,Adelfia Shpg. Ent.
Bulk,,Hua Hai Hang 2,"82,213.00",DWT,82213,44280,Peoples' Republic of China,2013,5,Beihai Shipyard,Xiamen Hua Hai
Bulk,,Grain May,"87,150.00",DWT,87150,48090,Liberia,2013,6,Hudong Zhonghua,Foremost Maritime
Bulk,,Sakizaya Brave,"74,940.00",DWT,74940,40350,Panama,2013,6,Sasebo H.I.,Wisdom Marine Group
Bulk,,Golden Pearl,"74,300.00",DWT,74300,41718,Hong Kong,2013,6,Pipavav Shipyd.,Fredriksen Group
Bulk,,Cemtex Innovation,"81,326.00",DWT,81326,45232,Singapore,2013,6,Guangzhou Longxue,Far Eastern Group
Bulk,,DL Dahlia,"81,667.00",DWT,81667,44603,Panama,2013,5,COSCO Zhoushan,Daelim Corporation
Bulk,,Tuo Fu 6,"81,588.00",DWT,81588,44315,Hong Kong,2013,5,Taizhou Catic SB,Tuofu Ocean
Bulk,,Xin Han,"81,200.00",DWT,81200,44543,Hong Kong,2013,6,Dalian Shipbuilding,South Ocean Shpg.
Bulk,,Tiger West,"76,000.00",DWT,76000,42114,Hong Kong,2013,6,Shanhaiguan S.Y.,Tiger Group
Bulk,,Illawarra Fortune,"95,707.00",DWT,95707,50626,Singapore,2013,5,Koyo Dock K.K.,Pacific Carriers
Bulk,,Wu Zhou 8,"76,005.00",DWT,76005,41303,Peoples' Republic of China,2013,5,Hudong Zhonghua,Chaozhou Yatai Shpg.
Bulk,,Ever Best,"81,717.00",DWT,81717,44407,Panama,2013,5,Beihai Shipyard,First S.S.
Bulk,,Grizzly,"81,394.00",DWT,81394,44316,Marshall Islands,2013,5,Zhejiang Ouhua,Navitas Cia. Mar.
Bulk,,Vishva Chetna,"81,734.00",DWT,81734,44864,India,2013,5,Jiangsu Eastern,Shpg Corp of India
Bulk,,Rui Ning 22,"75,541.00",DWT,75541,40913,Peoples' Republic of China,2013,5,Guangzhou Huangpu,China Huaneng
Bulk,,Guo Dian 11,"76,414.00",DWT,76414,41779,Peoples' Republic of China,2013,5,Tianjin Xingang,Guodian Corp.
Bulk,,Zheng Run,"81,810.00",DWT,81810,43951,Panama,2013,5,Wuhu Shipyard,Fujian Ocean Shpg
Bulk,,Indus Victory,"92,870.00",DWT,92870,51238,Singapore,2013,5,Taizhou Sanfu,MSPL Limited
Bulk,,Yangtze Xing Xiu,"81,602.00",DWT,81602,45271,Hong Kong,2013,5,Guangzhou Longxue,Fortune Ocean Shpg.
Bulk,,Ocean Topaz,"92,859.00",DWT,92859,51209,Hong Kong,2013,5,COSCO Dalian,Noble Group Ltd.
Bulk,,Theresa Hainan,"82,000.00",DWT,82000,43974,Hong Kong,2013,5,Sainty SB (Yangzhou),Wilmar Holdings
Bulk,,Lowlands Energy,"95,719.00",DWT,95719,50625,Panama,2013,5,Imabari S.B.,Cobelfret N.V.
Bulk,,DL Acacia,"81,568.00",DWT,81568,44603,Panama,2013,5,COSCO Zhoushan,Daelim Corporation
Bulk,,Sainty Vanguard,"82,000.00",DWT,82000,43974,Hong Kong,2013,5,Sainty SB (Yangzhou),Sainty Marine
Bulk,,Melodia,"80,554.00",DWT,80554,42608,Panama,2013,5,Japan Marine United,Mitsubishi Corp.
Bulk,,CSL Tecumseh,"71,405.00",DWT,71405,43691,Bahamas,2013,5,Chengxi Shipyd.,CSL Group Inc.
Bulk,,Liberty Desire,"81,572.00",DWT,81572,44252,Marshall Islands,2013,5,Daewoo,Liberty Maritime
Bulk,,Privocean,"81,434.00",DWT,81434,44485,Malta,2013,5,SPP Shipbuilding,Bariba Corporation
Bulk,,BBG Glory,"82,062.00",DWT,82062,44373,Hong Kong,2013,4,Beihai Shipyard,Beibu Gulf Port
Bulk,,Ocean Carrier,"81,572.00",DWT,81572,44625,Marshall Islands,2013,4,Hyundai Vinashin,Sinokor Merchant Mar
Bulk,,Ningbo Sea Lion,"76,001.00",DWT,76001,41254,Hong Kong,2013,4,Hudong Zhonghua,Ningbo Longsheng Sh.
Bulk,,Seagull Wind,"82,908.00",DWT,82908,43655,Panama,2013,4,Sanoyas S.B. Corp,Mitsubishi Corp.
Bulk,,Hercules,"75,200.00",DWT,75200,41104,Liberia,2013,4,Jinglu Shipyard,Laskaridis Shpg
Bulk,,Long Dar,"82,265.00",DWT,82265,44543,Hong Kong,2013,4,Dalian Shipbuilding,Sinochem Group
Bulk,,Bright Pegasus,"82,165.00",DWT,82165,43022,Panama,2013,4,Tsuneishi Zhoushan,Meiji Shipping Co.
Bulk,,Sakizaya Ace,"74,936.00",DWT,74936,40350,Panama,2013,4,Sasebo H.I.,Wisdom Marine Group
Bulk,,Ocean Scorpio,"81,687.00",DWT,81687,44163,Hong Kong,2013,4,Zhejiang Yangfan,Zhejiang Materials
Bulk,,Tiger South,"76,000.00",DWT,76000,42114,Hong Kong,2013,4,Shanhaiguan S.Y.,Tiger Group
Bulk,,Azalea Wave,"95,584.00",DWT,95584,50626,Liberia,2013,3,Koyo Dock K.K.,Santoku Senpaku
Bulk,,Mercurial Virgo,"81,545.00",DWT,81545,45271,Marshall Islands,2013,3,Guangzhou Longxue,Star Bulk Carriers
Bulk,,Hampton Bridge,"76,847.00",DWT,76847,42467,Malta,2013,4,SPP Shipbuilding,Rimorch. Riuniti SpA
Bulk,,Yu Hong,"82,000.00",DWT,82000,43974,Panama,2013,4,Jinling Shipyard,Qingdao Da Tong
Open Hatch,,Finch Arrow,"72,914.00",DWT,72914,46295,Panama,2013,3,Mitsui SB,Gearbulk Ltd.
Bulk,D/Hull,Sino 6,"83,155.00",DWT,83155,45593,Panama,1994,7,Burmeister & Wain,Kuifenghang
Bulk,,Navios Southern Star,"82,224.00",DWT,82224,43013,Singapore,2013,4,Tsuneishi Zosen,Marubeni Corp
Bulk,,Oceanic Power,"78,173.00",DWT,78173,41963,Panama,2013,4,Toyohashi SB,Doun Kisen K.K.
Bulk,,Zheng Jun,"81,810.00",DWT,81810,43951,Panama,2013,3,Wuhu Shipyard,Fujian Ocean Shpg
Bulk,,Elegant Salute,"95,712.00",DWT,95712,50629,Japan,2013,3,Imabari S.B.,Nippon Yusen Kaisha
Bulk,,Canon Trader II,"81,711.00",DWT,81711,44980,Philippines,2013,4,Jiangsu New YZJ,Nisshin Shpg.Co.Ltd.
Bulk,,Soya May,"87,146.00",DWT,87146,48090,Liberia,2013,3,Hudong Zhonghua,Foremost Maritime
Bulk,,NBA Magritte,"82,099.00",DWT,82099,43013,Malta,2013,3,Tsuneishi Zosen,Nippon Yusen Kaisha
Bulk,,Canon Trader I,"81,813.00",DWT,81813,44980,Philippines,2013,3,Jiangsu New YZJ,Nisshin Shpg.Co.Ltd.
Bulk,,Energy Glory,"82,123.00",DWT,82123,43013,Panama,2013,3,Tsuneishi Zosen,Mitsui O.S.K. Lines
Bulk,,Sudety,"82,158.00",DWT,82158,43013,Liberia,2013,3,Tsuneishi Zosen,Polish Steamship Co.
Bulk,,Balto,"71,900.00",DWT,71900,43691,Marshall Islands,2013,3,Chengxi Shipyd.,Torvald Klaveness
Bulk,,Guo Dian 15,"76,374.00",DWT,76374,41779,Peoples' Republic of China,2013,3,Tianjin Xingang,Guodian Corp.
Bulk,D/Bottom,E. Oldendorff,"78,532.00",DWT,78532,45777,Liberia,1982,4,Hyundai H.I.,Oldendorff Carriers
Chip,,Batavia Express,"70,089.00",DWT,70089,54651,Hong Kong,2013,3,Jiangsu New YZJ,Nova Shpg & Logist.
Open Hatch,,Japin Arrow,"72,400.00",DWT,72400,44865,Bahamas,2013,3,Oshima S.B. Co.,Sumitomo Corp
Bulk,,Wu Zhou 6,"75,981.00",DWT,75981,41303,Peoples' Republic of China,2013,3,Hudong Zhonghua,Chaozhou Yatai Shpg.
Bulk,,Tiger East,"76,000.00",DWT,76000,42114,Hong Kong,2013,3,Shanhaiguan S.Y.,Tiger Group
Bulk,,Santa Graciela,"82,149.00",DWT,82149,43025,Panama,2013,3,Tsuneishi Zosen,Daiichi Chuo
Bulk,,Kapetan Trader III,"81,713.00",DWT,81713,44980,Panama,2013,3,Jiangsu New YZJ,Nisshin Shpg.Co.Ltd.
Bulk,,Aristidis,"82,153.00",DWT,82153,43024,Liberia,2013,3,Tsuneishi Zhoushan,Efnav Co. Ltd.
Bulk,,Da Tong,"81,104.00",DWT,81104,43974,Panama,2013,3,Jinling Shipyard,Qingdao Da Tong
Bulk,,KM Singapore,"80,559.00",DWT,80559,42699,Liberia,2013,3,Japan Marine United,Yang Ming
Bulk,,RTM Flinders,"89,892.00",DWT,89892,51057,United Kingdom,2013,3,Namura Shipbuilding,Rio Tinto Group
Bulk,,Ying Shun,"82,000.00",DWT,82000,43990,Panama,2013,3,New Century S/Y,Qingdao Da Tong
Bulk,,Sea Neptune,"81,631.00",DWT,81631,44047,Marshall Islands,2013,3,Xiamen S.B.,Fredriksen Group
Bulk,,AMC 03,"64,285.00",DWT,64285,35911,Mongolia,1981,4,Hitachi Zosen,Vietship Material
Bulk,,Xin Tang Shan Hai 1,"81,870.00",DWT,81870,44725,Peoples' Republic of China,2013,1,COSCO Dalian,Tangshan Huaxing
Bulk,,Guo Yuan 32,"75,806.00",DWT,75806,41830,Peoples' Republic of China,2013,2,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,Grain Pearl,"81,630.00",DWT,81630,45263,Hong Kong,2013,3,Guangzhou Longxue,Joint Silver Ltd.
Bulk,,Kapetan Trader II,"81,767.00",DWT,81767,44980,Panama,2013,2,Jiangsu New YZJ,Nisshin Shpg.Co.Ltd.
Bulk,,NBA Van Gogh,"95,711.00",DWT,95711,50626,Panama,2013,2,Imabari S.B.,Mitsubishi Corp.
Bulk,,Mangan Trader III,"84,062.00",DWT,84062,45955,Philippines,2013,2,Hyundai Samho,Nisshin Shpg.Co.Ltd.
Bulk,,Guo Yuan 28,"75,864.00",DWT,75864,41830,Peoples' Republic of China,2013,1,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,Oriental Leader,"95,000.00",DWT,95000,50623,South Korea,2013,2,Koyo Dock K.K.,Nippon Yusen Kaisha
Bulk,,AM Quebec,"81,792.00",DWT,81792,43987,Marshall Islands,2013,2,New Times S.B.,ArcelorMittal Shpg.
Bulk,,Ocean Libra,"81,504.00",DWT,81504,44163,Hong Kong,2013,2,Zhejiang Yangfan,Zhejiang Materials
Bulk,,Kagara,"78,000.00",DWT,78000,43000,Panama,2013,2,Toyohashi SB,Misuga Kaiun Co. Ltd
Bulk,,Bergen Trader II,"82,500.00",DWT,82500,43673,Philippines,2013,2,Sungdong S.B.,Nisshin Shpg.Co.Ltd.
Bulk,,Sunny Putney,"74,940.00",DWT,74940,40350,Singapore,2013,2,Sasebo H.I.,Noma Kaiun
Bulk,,Miao Xiang,"81,997.00",DWT,81997,44570,Hong Kong,2013,1,Jiangsu Eastern,Wilmar Holdings
Bulk,,Mangan Trader II,"83,975.00",DWT,83975,45955,Philippines,2013,2,Hyundai Samho,Nisshin Shpg.Co.Ltd.
Bulk,,Jozen,"95,710.00",DWT,95710,50624,Panama,2013,2,Imabari S.B.,Nippon Yusen Kaisha
Bulk,,Liberty Dawn,"81,513.00",DWT,81513,44252,Marshall Islands,2013,2,Daewoo,Liberty Maritime
Bulk,,Trina Oldendorff,"75,200.00",DWT,75200,41091,Liberia,2013,1,Jinglu Shipyard,Oldendorff Carriers
Bulk,,AM Liberia,"98,730.00",DWT,98730,51905,Panama,2013,1,Tsuneishi Zhoushan,Meiji Shipping Co.
Bulk,,HB Princess,"81,684.00",DWT,81684,44265,Hong Kong,2013,1,Beihai Shipyard,HOSCO
Bulk,,Cetus Ocean,"82,986.00",DWT,82986,43656,Panama,2013,1,Sanoyas S.B. Corp,Mitsubishi Corp.
Bulk,,Sunny Smile,"95,768.00",DWT,95768,50625,Liberia,2013,1,Imabari S.B.,Kawana Kaiun
Bulk,,Hanjin Paradip,"82,158.00",DWT,82158,43004,Panama,2013,1,Tsuneishi Zosen,Hanjin Shipping
Bulk,,Sea Hermes,"81,708.00",DWT,81708,44047,Marshall Islands,2013,1,Xiamen S.B.,Fredriksen Group
Bulk,,AM Hamburg,"81,792.00",DWT,81792,43987,Marshall Islands,2013,1,New Times S.B.,ArcelorMittal Shpg.
Bulk,,Kapetan Trader I,"81,713.00",DWT,81713,44980,Panama,2013,1,Jiangsu New YZJ,Nisshin Shpg.Co.Ltd.
Bulk,,Da Shun,"81,068.00",DWT,81068,43990,Singapore,2013,1,New Century S/Y,Qingdao Da Tong
Bulk,,Iolcos Confidence,"76,036.00",DWT,76036,41254,Malta,2013,1,Hudong Zhonghua,Iolcos Hellenic
Bulk,,Sainty Visionary,"82,000.00",DWT,82000,43974,Hong Kong,2013,1,Sainty SB (Yangzhou),Sainty Marine
Bulk,,Fiji,"81,285.00",DWT,81285,43990,Malta,2013,1,New Century S/Y,Dynacom Tankers Mngt
Bulk,,Great Ocean,"82,178.00",DWT,82178,44543,Hong Kong,2013,1,Dalian Shipbuilding,South Ocean Shpg.
Bulk,,Union Mariner,"81,964.00",DWT,81964,42900,Greece,2013,1,COSCO Dalian,Union Marine Ent.
Bulk,,Santorini,"81,086.00",DWT,81086,44025,Malta,2013,1,New Century S/Y,Dynacom Tankers Mngt
Bulk,,Mangan Trader I,"83,987.00",DWT,83987,45955,Philippines,2013,1,Hyundai Samho,Nisshin Shpg.Co.Ltd.
Bulk,,BBG Endeavor,"82,043.00",DWT,82043,44373,Hong Kong,2013,1,Beihai Shipyard,Beibu Gulf Port
Bulk,,Myrto,"82,131.00",DWT,82131,43012,Marshall Islands,2013,1,Tsuneishi Zosen,Diana Shipping Inc.
Bulk,,Golden Brilliant,"74,500.00",DWT,74500,41586,Hong Kong,2013,1,Pipavav Shipyd.,Fredriksen Group
Bulk,,NS Yakutia,"74,559.00",DWT,74559,40972,Liberia,2013,1,Hyundai Mipo,SCF Group
Chip,,LBC Green,"70,960.00",DWT,70960,42744,Malta,2013,1,Oshima S.B. Co.,Nippon Yusen Kaisha
Bulk,,Iolcos Commander,"76,094.00",DWT,76094,41254,Malta,2013,1,Hudong Zhonghua,Iolcos Hellenic
Bulk,,Huayang Dream,"75,906.00",DWT,75906,41830,Hong Kong,2013,1,Jiangsu Rongsheng,Huayang Maritime
Bulk,,Mykonos,"81,386.00",DWT,81386,43990,Malta,2013,1,New Century S/Y,Dynacom Tankers Mngt
Bulk,,Hanjin Rosario,"82,158.00",DWT,82158,43004,Panama,2013,1,Tsuneishi Zosen,Hanjin Shipping
Bulk,,Darya Devi,"81,930.00",DWT,81930,44325,Hong Kong,2013,1,Daewoo-Mangalia,KC Maritime Ltd.
Bulk,,Guo Dian 9,"76,413.00",DWT,76413,41779,Peoples' Republic of China,2012,12,Tianjin Xingang,Guodian Corp.
Bulk,,Nissaki,"81,466.00",DWT,81466,44624,Bahamas,2013,1,Hyundai Vinashin,Saint Michael Shpg.
Bulk,,Guo Tou 305,"93,738.00",DWT,93738,52709,Hong Kong,2013,1,Shanhaiguan S.Y.,China SDIC Shpg
Bulk,,Shi Dai 11,"75,467.00",DWT,75467,40913,Peoples' Republic of China,2012,12,Jiangnan SY Group,Shanghai Time Shpg.
Bulk,,Shi Dai 10,"75,414.00",DWT,75414,40913,Peoples' Republic of China,2012,12,Jiangnan SY Group,Shanghai Time Shpg.
Bulk,,Karpaty,"82,138.00",DWT,82138,43025,Liberia,2013,1,Tsuneishi Zosen,Polish Steamship Co.
Bulk,,Twinkle Salute,"95,750.00",DWT,95750,50625,Panama,2013,1,Imabari S.B.,Mitsubishi Corp.
Bulk,,Manzoni,"76,000.00",DWT,76000,41342,Malta,2013,1,Jiangnan SY Group,Alpha Sigma Shpg.
Bulk,,Ecopride G.O.,"81,963.00",DWT,81963,44647,Marshall Islands,2013,1,COSCO Dalian,Gleamray Maritime
Bulk,,Galio,"81,404.00",DWT,81404,43990,Malta,2013,1,New Century S/Y,Dynacom Tankers Mngt
Bulk,,Fyla,"84,104.00",DWT,84104,45999,Cyprus,2013,1,Hyundai Samho,Transmed Shipping
Bulk,,RTM Dias,"89,892.00",DWT,89892,51057,United Kingdom,2013,1,Namura Shipbuilding,Rio Tinto Group
Bulk,,Lia M,"84,094.00",DWT,84094,45999,Cyprus,2013,1,Hyundai Samho,Transmed Shipping
Bulk,,Caravos Harmony,"81,631.00",DWT,81631,44289,Marshall Islands,2013,1,Zhejiang Ouhua,Iason Hellenic
Bulk,,Mynika,"84,108.00",DWT,84108,45999,Cyprus,2013,1,Hyundai Samho,Transmed Shipping
Bulk,,Captain George,"82,140.00",DWT,82140,43024,Liberia,2013,1,Tsuneishi Zhoushan,Efnav Co. Ltd.
Bulk,,Akaki,"84,074.00",DWT,84074,45999,Cyprus,2013,1,Hyundai Samho,Transmed Shipping
Bulk,,Sicilian Express,"93,076.00",DWT,93076,51209,Gibraltar,2013,1,COSCO Dalian,Vroon
Ore,,Log-In Tambaqui,"80,100.00",DWT,80100,48495,Brazil,2012,12,Eisa Shipyard,Log-In Logistica
Bulk,,Pan Horizon,"82,748.00",DWT,82748,45055,Panama,2013,1,STX Dalian,Pan Ocean
Bulk,,Peace Gem,"76,000.00",DWT,76000,41541,Panama,2012,12,Zhejiang Zhenghe SB,Zhenghe Shpg. Group
Bulk,,Sinochart Beijing,"81,664.00",DWT,81664,45263,Hong Kong,2012,12,Guangzhou Longxue,Fortune Ocean Shpg.
Bulk,,Ocean Virgo,"81,564.00",DWT,81564,44163,Hong Kong,2012,12,Zhejiang Yangfan,Zhejiang Materials
Bulk,,Maizuru Kichijo,"95,708.00",DWT,95708,50626,Japan,2012,12,Koyo Dock K.K.,Nippon Yusen Kaisha
Bulk,,Yu Xiao Feng,"76,000.00",DWT,76000,40913,Peoples' Republic of China,2012,12,Jiangnan SY Group,China Shipping Group
Bulk,,Vishva Jyoti,"82,000.00",DWT,82000,44864,India,2012,12,Jiangsu Eastern,Shpg Corp of India
Bulk,,Pan Global,"82,765.00",DWT,82765,45055,Panama,2012,12,STX Dalian,Pan Ocean
Bulk,,Key Light,"83,027.00",DWT,83027,43656,Panama,2012,12,Sanoyas S.B. Corp,Nippon Yusen Kaisha
Bulk,,Peace Garden,"76,000.00",DWT,76000,41541,Panama,2012,11,Zhejiang Zhenghe SB,Zhenghe Shpg. Group
Bulk,,Da Tang 712,"76,500.00",DWT,76500,40913,Peoples' Republic of China,2012,11,Jiangnan SY Group,Da Tang Shipping
Bulk,,Shun Ying,"81,108.00",DWT,81108,43990,Panama,2012,11,New Century S/Y,Qingdao Da Tong
Bulk,,Bergen Trader I,"82,000.00",DWT,82000,43673,Philippines,2012,12,Sungdong S.B.,Nisshin Shpg.Co.Ltd.
Bulk,,Eisho,"74,930.00",DWT,74930,40334,Panama,2012,12,Sasebo H.I.,Doun Kisen K.K.
Bulk,,Renaissance,"81,699.00",DWT,81699,44265,Hong Kong,2012,12,Beihai Shipyard,HOSCO
Bulk,,Da Tang 711,"76,500.00",DWT,76500,40913,Peoples' Republic of China,2012,11,Jiangnan SY Group,Da Tang Shipping
Bulk,,Pabur,"75,426.00",DWT,75426,41213,Antigua & Barbuda,2012,12,Taizhou Catic SB,Harren & Partner
Chip,,LBC Earth,"70,927.00",DWT,70927,42744,Malta,2012,12,Oshima S.B. Co.,Nippon Yusen Kaisha
Bulk,,Nord Saturn,"77,288.00",DWT,77288,40954,Panama,2012,11,Oshima S.B. Co.,Nippon Yusen Kaisha
Bulk,,Hermes Island,"74,867.00",DWT,74867,40329,Japan,2012,11,Sasebo H.I.,Iino Kaiun Kaisha
Bulk,,SITC Huangshan,"76,155.00",DWT,76155,41684,Hong Kong,2012,11,Zhejiang Yangfan,SITC
Bulk,,Cemtex Orient,"98,704.00",DWT,98704,51905,Hong Kong,2012,11,Tsuneishi Zhoushan,Far Eastern Group
Bulk,,Guo Yuan 22,"75,854.00",DWT,75854,41830,Peoples' Republic of China,2012,11,Jiangsu Rongsheng,Fujian Guohang Group
Bulk,,GMI Athinoula,"82,177.00",DWT,82177,43022,Marshall Islands,2012,11,Tsuneishi Zhoushan,Sealestial Nav. Co.
Bulk,,Nord Sirius,"78,095.00",DWT,78095,41963,Panama,2012,11,Toyohashi SB,Chiba Shipping Co.
Bulk,,Yangtze Xing Jin,"81,649.00",DWT,81649,44766,Hong Kong,2012,11,Guangzhou Longxue,Fortune Ocean Shpg.
Bulk,,Guo Yuan 26,"75,855.00",DWT,75855,41830,Peoples' Republic of China,2012,11,Jiangsu Rongsheng,Fujian Guohang Group
Open Hatch,,Raven Arrow,"72,871.00",DWT,72871,46295,Panama,2012,11,Mitsui SB,Doun Kisen K.K.
Bulk,,NS Energy,"74,518.00",DWT,74518,40972,Liberia,2012,11,Hyundai Mipo,SCF Group
Bulk,,Triton,"75,009.00",DWT,75009,41091,Liberia,2012,11,Jinglu Shipyard,Laskaridis Shpg
Bulk,,Shi Dai 9,"75,423.00",DWT,75423,40913,Peoples' Republic of China,2012,11,Jiangnan SY Group,Shanghai Time Shpg.
Bulk,,Polymnia,"98,704.00",DWT,98704,51905,Marshall Islands,2012,11,Tsuneishi Zhoushan,Diana Shipping Inc.
Bulk,,AP Jadran,"79,222.00",DWT,79222,43717,Marshall Islands,2012,11,Jiangsu Eastern,Atlantska Plovidba
Bulk,,Galaxy,"81,699.00",DWT,81699,44265,Hong Kong,2012,11,Beihai Shipyard,HOSCO
Bulk,,Xin Hua,"82,269.00",DWT,82269,44543,Hong Kong,2012,11,Dalian Shipbuilding,South Ocean Shpg.
Bulk,,CMB Chardonnay,"95,707.00",DWT,95707,50626,Panama,2012,11,Koyo Dock K.K.,Shoei Kisen K.K.
Bulk,,Indus Triumph,"92,967.00",DWT,92967,51238,Singapore,2012,11,Taizhou Sanfu,MSPL Limited
Bulk,,Nireas,"82,067.00",DWT,82067,44128,Liberia,2012,9,Jinling Shipyard,Laskaridis Shpg
Bulk,,Kiyo,"92,353.00",DWT,92353,50927,Liberia,2012,11,Namura Shipbuilding,Toyo Sangyo Co.
Bulk,,Key Spring,"80,596.00",DWT,80596,42713,Panama,2012,11,Universal S.B.,Shunzan Kaiun K.K.
Bulk,,Earnest Sky,"95,735.00",DWT,95735,50625,Panama,2012,11,Imabari S.B.,Mitsubishi Corp.
Bulk,,Vishva Preeti,"80,250.00",DWT,80250,44007,India,2012,10,STX Dalian,Shpg Corp of India
Bulk,,Luyang Rising,"76,243.00",DWT,76243,41684,Panama,2012,10,Zhejiang Yangfan,Luyang Shipping
Bulk,,Capetan Costas S,"81,542.00",DWT,81542,44625,Marshall Islands,2012,10,Hyundai Mipo,Clemko Shipmngt.
Bulk,,Bulk Portugal,"82,224.00",DWT,82224,43013,Panama,2012,11,Tsuneishi Zosen,Marubeni Corp
Bulk,,Pan Flower,"82,687.00",DWT,82687,45055,Panama,2012,10,STX Dalian,Pan Ocean
Bulk,,Hakuyo,"92,418.00",DWT,92418,50888,Panama,2012,10,Oshima S.B. Co.,Usui Kaiun Co. Ltd.
Bulk,,Panagia Stenion,"76,072.00",DWT,76072,41254,Cyprus,2012,10,Hudong Zhonghua,Katsikis & Sigalas
Bulk,,Vishva Vijay,"80,312.00",DWT,80312,44010,India,2012,10,STX Dalian,Shpg Corp of India
Bulk,,Coral Amethyst,"78,092.00",DWT,78092,41963,Panama,2012,10,Toyohashi SB,KN Maritime
Bulk,,Warsaw,"81,755.00",DWT,81755,45054,Marshall Islands,2012,10,Jiangsu New YZJ,Polish Steamship Co.
Bulk,,Atlas,"75,122.00",DWT,75122,41101,Liberia,2012,10,Jinglu Shipyard,Laskaridis Shpg
Bulk,,Energy Primavera,"82,122.00",DWT,82122,43093,Panama,2012,10,Tsuneishi Zosen,Daishin Shipping Co.
Bulk,,Densa Pelican,"82,744.00",DWT,82744,45310,Malta,2012,10,STX Shipbuild.,Densa Shipping
Bulk,,Sammy,"82,167.00",DWT,82167,43013,Panama,2012,9,Tsuneishi Zosen,Mitsui Warehouse Co.
Bulk,,Iolcos Harmony,"87,000.00",DWT,87000,47984,Malta,2012,10,Hudong Zhonghua,Iolcos Hellenic
Bulk,,Lillian,"82,306.00",DWT,82306,44543,Hong Kong,2012,9,Dalian Shipbuilding,Sinochem Group
Bulk,,Conti Japsis,"93,266.00",DWT,93266,51265,Liberia,2012,10,Jiangsu New YZJ,Conti Reederei
Bulk,,Key Future,"82,099.00",DWT,82099,43012,Panama,2012,10,Tsuneishi Zosen,Yamamaru Kisen
Bulk,,Pabal,"75,378.00",DWT,75378,41213,Antigua & Barbuda,2012,10,Taizhou Catic SB,Harren & Partner
Bulk,,DL Ivy,"81,805.00",DWT,81805,44561,Panama,2012,9,Jiangsu Eastern,Daelim Corporation
Bulk,,Rt. Hon. Paul E. Martin,"71,405.00",DWT,71405,43691,Bahamas,2012,9,Chengxi Shipyd.,CSL Group Inc.
Bulk,,Hanjin Hadong,"82,158.00",DWT,82158,43004,Panama,2012,10,Tsuneishi Zosen,Hanjin Shipping
Bulk,,Stahla,"76,059.00",DWT,76059,41254,Cyprus,2012,9,Hudong Zhonghua,Katsikis & Sigalas
Bulk,,Double Pride,"95,707.00",DWT,95707,50626,Marshall Islands,2012,9,Koyo Dock K.K.,Sugahara Kisen K.K.
Bulk,,Geneva Queen,"81,361.00",DWT,81361,44096,Marshall Islands,2012,9,Sungdong S.B.,Sinokor Merchant Mar
